"125645811903250432","negative","hey @apple do you wanna fix my fucking playlist order, you piece of shit"
"125643054190305280","negative","Siri is having a hard time remembering who my sister is. contact card needs space for family info. #iPhone4S @apple"
"125642742977138689","negative","#ios5 getting sloppy @apple. U need to check your QA team. Too many issues with apps, data and syncing"
"125641051531784192","negative","RT @nansen: so this SMS full message is known @apple issue with new iOS5 update. trying restore. When all else #fail - restore."
"125639217090011136","negative","So glad that I paid $69 for this @apple care protection plan.  Been on hold for over 20 minutes now.  Great customer service. #NOT"
"125633065878958080","negative","not happy with @apple right now. the upgrade to my itouch4 took out my itouch and laptop. #help"
"125631239364427776","negative","All I can say about @Apple right now is #GoodRiddance — See? Cancer isn't ALL BAD!"
"125626166492147713","negative","@twitter can you look at problem on iPad where it won't open @ messages. It just crashes the app. You too @apple maybe your fault."
"125621144148639744","negative","@apple What's the point of iCloud wireless updates when ios5 now forces me to use the computer to charge my ipod touch now? #worstupdateever"
"125607492356018176","negative","@robert_terpstra no worries bud, ps: they're saying that the 4s is having a lot of network issues right now. (I'm @apple for mac problems)"
"125603435440644098","negative","I hate you @apple for not sending Toledo,oh @bestbuy any @iPhone for @verizon even after I pre ordered!!!"
"125601235985367041","negative","@pmphillips @apple If my non-Apple equipment broke this often, I guess I'd need an Asus genius bar. But it doesn't, so I don't :-)"
"125599423131697154","negative","Why is the new @apple iPhone OS duplicating all my iCal events? There's 2 of everything. How do I fix it? (tried turning iCloud off)"
"125598450090917888","negative","Dear @Apple, how convenient/handy/thoughtful/smart that after iPhone #ios5 update you're apps won't work anymore! (none!!!) :( #gr%mbl^.%)"
"125588202286366721","negative","Hey @Apple...I know Steve Jobs died & all but my Twitter for iPad app keeps crashing...Fix it...NOW..please..lol -F.Light"
"125586348064247808","negative","@apple not happy with Apple today. I did the suggested software update and now nothing works!!!"
"125583385895768064","negative","Smashed yet another #iPhone screen. When are @apple gonna make the phone more durable!!! Tired of fixing it myself!!!"
"125556679571025920","negative","I sure as hell better be able to restore my calendar events. Terrible bug apple! @apple #icloud #anothericloudfail"
"125544764203466752","negative","I really hate that @apple won't let you hide the Newsstand app or move it into a folder. It serves no purpose for me."
"125533730222784512","negative","Life was much easier when @apple and @BlackBerry were just fruits!"
"125521682894041088","negative","@apple No location reminders on ipad2! That was the point of updating to iOS 5"
"125510333078048768","negative","Comparing @Office #live with @google #apps and @apple #iCloud , I do not see #iCloud leading the crowd. Do you agree ?"
"125476730067615744","negative","RT @MikeFerri: If @apple doesn't fix iOS5 this week, I'm buying a droid #emptythreats"
"125475953509015552","negative","Turns out my computer isn't as fixed as it is meant to be. Fuck you @Apple, I'm going back to your Genius Bar to complain. #annoyed"
"125471372485992448","negative","If @apple doesn't fix iOS5 this week, I'm buying a droid #emptythreats"
"125464229577891840","negative","@apple pls launch #Siri on iphone4 .. Disappointed after spending hours for upgrading to iOS5.."
"125458395800154112","negative","@apple you can suck it you and your fucking iPhones better be glad it's all I like cause the service Is fucking terrible"
"125442137302110208","negative","This is the first time I've been unhappy with any @apple product... Disappointed, and the Internet seems as confused as I am right now."
"125441478951575552","negative","After a week or so with @Apple's #iOS5 I'm considering going back to #jailbroken 4.2 - same features as 5, plus more. Not as stable, though."
"125408962215555072","negative","Had issues with #Siri reaching network today. Too many uses or my signal? @apple"
"125408737296003072","negative","The new iOS5 completely failed at upgrading the phone. Now I'm stuck in this restore loop. Thanks @apple for wasting my day. Can i undo?"
"125408701166256128","negative","Is it me or does #iPhone4s run a little warm sometimes? @apple"
"125407447383937025","negative","@apple WTF why can we not add the newsstand to a folder?! We are already in your walled garden, so please don't remind us of it."
"125406743923671040","negative","@apple just now seeing none of my Microsoft Office programs work anymore after Lion upgrade. Why??"
"125405260650000384","negative","Dear @Apple, I don't want the newsstand icon on my screen. #notcool"
"125405005493706752","negative","@Blackberry does take better quality photos than @Apple iPhone though. I give them that! #photograhersEye"
"125404317669785600","negative","Ok @iTunesMusic idk wth is up but after syncing my phone my album art is out of order! WTF @Apple!"
"125399780527570944","negative","@apple I'm still waiting for you to deliver my phone to @sprint"
"125394863255588864","negative","I will never purchase another @Apple product for the rest of my life. I am glad Steve Jobs is fucking dead. MAY YOU FUCKING ROT IN HELL!!!!!"
"125394746452619265","negative","Thanks to @Apple my new iMac is a brick. I cannot re-install Lion and I cannot purchase it because it was installed by the former owner."
"125394663573172224","negative","Asked #Siri ""Where's Baby Lisa?"" and was told ""sorry, I'm having trouble connecting to the network right now."" @apple server fail. #ios5"
"125371779039502336","negative","Only thing #iOS.5 has done is deleted my tiger woods game and made impossible to retrieve. Thanks @Apple!"
"125369698840887297","negative","Damn you @apple for breaking wififofum! It continued to work in ios 4. Was one of my most used apps. Damn Apple's overbearing policies!"
"125365852487942145","negative","yo, @apple, this update is a disaster"
"125365814579826688","negative","Dear @Apple,Congratulations, I am suing my insurance company and you just managed to make it to the top of my shit list. #Ineedthosepictures"
"125365581170999296","negative","Dear @Apple: You must let me turn off iCloud to save bandwidth and NOT delete EVERY document on my iPad. That's BULLSHIT!"
"125355869859876864","negative","RT @JoelBurns: Dear @Apple, it's me again. Thank for beautiful new iOS features. But I miss some of the old ones. Lk making calls & texts
&gt;("
"125346783390990337","negative","Never purchasing another item from @apple."
"125341902739484672","negative","RT @leiboaz: Wow, worst @apple customer service experience ever. Arrogant and inept. Bad combo, Biltmore Apple store."
"125341804857008128","negative","Wow, worst @apple customer service experience ever. Arrogant and inept. Bad combo, Biltmore Apple store."
"125338210158125056","negative","Hey guys at @Apple, WTF is happening to #iPhone4, with #iOS5 suddenly fade to black and begin to vibrate continuously, I had to reboot it"
"125336335656558592","negative","@hbogo @apple - why don't you play nice and let me use HDMI from iPad?  Pretty lame."
"125334948017213441","negative","Warning: if iphone apps spontaneously loose data, it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade @apple @marcoarment"
"125334519254482944","negative","RT @JoelBurns: Dear @Apple, it's me again. Thanks for beautiful new iOS features. But I miss some of the old ones. Like making calls & t ..."
"125333948556521472","negative","…and only the first 23 images in my Photo Roll made it over? Seriously, @apple, how did you fuck this up so much?"
"125330038248849408","negative","@apple why does #iPhone4 plus #iOS5 equal half the battery life?"
"125329867674886144","negative","@apple why isn't my iTunes updating? I just wanna update my iPhone to IOS5!!! Then iTunes says that it needs to update to do it. Then fails!"
"125327896066785280","negative","Now @apple won't let me use credit on @iTunes unless I have a credit card. Should have told me when I redeemed the cards. Sound fair to you?"
"125313086465904641","negative","@amandbrar @apple Siri has worked for me less than 10% of the time. If service doesn't improve by Monday, I'm returning my iPhone 4S."
"125311989751877632","negative","@azrael: RT @DavideGori: And again #MobileMe is down. Issues when syncing, accessing mail... is this a good premise for #iCloud? @Apple, ..."
"125309975881977857","negative","need @apple help!! installing new ios on #iphone4 and am stuck on the Find My iPhone screen :( i keep clicking next but it doesn't work"
"125309448108519424","negative","Bummer that @Apple #iCloud syncs on Windows only w/ Outlook (not Thunderbird) & IE (not Firefox, Chrome). #sadmac"
"125307394640199680","negative","Disappointing visual merchandising, @apple. Simple, but lacks elegance. And sequence doesn't even tell us about #Siri. http://t.co/XV2q3gfi"
"125305396842856448","negative","has been on terminal hold with @apple support!  She must not be the only person having trouble with the new iphone and synching!"
"125303217214062592","negative","@apple thanks apple for ios 5 and losing all my contacts!"
"125302079752384512","negative","@apple give me my apps back!!!"
"125301860256063488","negative","@Apple #iOS5 NONSTOP DROPPED CALLS&MUTE BUTTON RANDOMLY ACTIVATING&PERSON CANT HEAR ME, PULL PHONE FROM EAR TO BE ON A ""MOBILE ME"" SCREEN"
"125301393560047616","negative","RT @tomcolontonio: Didn't it occur to @apple #apple that ppl share iTunes accounts amongst family's ?????
Wtf!!!!"
"125301265700892672","negative","@tomcolontonio @apple #EPICFAIL"
"125277260872822786","negative","90 minutes after being at 100% my iPhone 4 (post #ios5 upgrade) has lost 40% of its charge and the @apple store folks are out of ideas."
"125276004817190914","negative","So ""cutting the cord"" makes podcasts even harder to manage?!? No subscriptions! WTH, @Apple? http://t.co/LD2i871x #iOS5 (via @carrypad)"
"125269239207706624","negative","In less than an hour my post- #iOS5 iPhone has gone from 100% to 73% battery charge and the @apple store folks have no solution for me :("
"125269161327865856","negative","Well @apple seems 2b screwing #iphone 4s resellars. They still dont have 4s. Yet were promised. Similar 2 Ma Bell's monopolistic prctices?"
"125267178336419840","negative","Also @EricGreenspan, don't forget @Apple stop closing the app store after each bloody purchase..."
"125261285083447296","negative","*sigh* @apple store seems stumped what to do about my catastrophically bad battery life after upgrading to #ios5"
"125247130762883072","negative","Hmmmm a lot of #Siri features don't work in Canada. Location and directions? Seriously @apple come on!"
"125245780192792576","negative","@apple, #siri can't connect to the network -- it's LESS useful that VoiceControl now... :("
"125245104859529216","negative","@apple took my Siri and made it exclusive to iPhone 4S  #SoRude"
"125236708403970048","negative","total time on the phone with @apple: 1 hour 27 minutes. let's see how this goes."
"125236166151774208","negative","Waited in line for nothing, fucking genius @Apple called an app for ""John"" not ""jean"" stop fucking up my name im not a French boy. #PCam ..."
"125232266849947648","negative","Dear @apple, One day you're going to release a version of iTunes that doesn't freeze more often than it works. One day."
"125230743990444032","negative","It's been 24hrs since I reported @ups theft of my iPhone and @apple has done nothing. No return call as promised. Nothing."
"125230107580317696","negative","This does not bode well. After charging all night, my @Apple iPhone 4S has 25% battery after only 3hr off charger with no calls & light use"
"125227837438435328","negative","Houston we have a problem!! My iPad has been restoring for 12+ hours after installing @apple IOS5. This can't be right...."
"125224588253741056","negative","#Siri went down for a little while last night. Come on @apple! Get your shit together on this launch!"
"125223685194915840","negative","@ford should have teamed up with @Apple instead of @microsoft to make this SYNC system in my new focus. 
Car is sweet SYNC is #EpicFail"
"125202037293064192","negative","RT @gdcurry: Really @Apple?  What have you done to my iTunes now?  I can't click on Music, Movies, TV Shows, or any playlists. I get a l ..."
"125129328446017536","negative","DAMN YOU !!! @apple"
"126410146703351808","neutral","@Apple how fun wouldn't it be if it was possible to integrate  ( soon to be named ) with notifications?"
"126405911697817600","neutral","Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/XVcch6Os #PampersHelloApps"""
"126400491067416576","neutral","Interesting times when increasing your revenue from $20B to $28B in a recession is considered a disappointment. @apple"
"126383125059211265","neutral","Hey @Apple, pretty much all your products are amazing. You blow minds every time you launch a new gizmo. That said, your hold music is crap."
"126374630377275392","neutral","@apple #readyfor5.0.1 http://t.co/M2FqakYr"
"126364189097865216","neutral","@Apple #RIPSteve RT @davepeck: Steve Jobs and the Seven Rules of Success http://t.co/4nLRLdWy"
"126357527196741632","neutral","@apple Or @Microsoft Buying Out @RIM ?"
"126346633721032705","neutral","RT @jesperordrup: Hi @apple. Household has 4 iphones, 2 ipads, 2 minis, 2 apple tv, AirPorts, Timecapsule +. Whats a usable iPhoto shari ..."
"126331354718801921","neutral","Hi @apple. Household has 4 iphones, 2 ipads, 2 minis, 2 apple tv, AirPorts, Timecapsule +. Whats a usable iPhoto sharing setup? /cc @maddox"
"126326886354784256","neutral","Evolution of @Apple Ads 1975-2002: http://t.co/QTOqOZ42 @thesavoia #stevejobs #tech #art"
"126321197062426624","neutral","RT @DailyDealChat: @bidmyway I like your app for the @apple iPhone very simple and easy to use!"
"126316179429134336","neutral","Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/2XJZaLCs #PampersHelloApps"
"126308556294205441","neutral","These cos are worth billions: @Apple, @Facebook @Google & @Amazon and they are battling for consumers  http://t.co/4WxPCH9h via @fastcompany"
"126300596633481216","neutral","@BeeeThree I am aye, I wasn't @apple"
"126292279009882113","neutral","Tell how Steve Jobs & @Apple changed your life and $5 will be donated to Pancreatic #Cancer Research! @PanCAN @Pan_Act http://t.co/BWzganje"
"126283761754185728","neutral","@azee1v1 @apple @umber Better file info/easier to get to, duplication of files when importing. Categorizing files."
"126281432644595713","neutral","@Apple, @Facebook, @Google and @Amazon battle in...The Great Tech War of 2012 http://t.co/uL9zZKv8 by @fmanjoo"
"126267746739699713","neutral","#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/AAP7StHt #PampersHelloApps"
"126218596786511873","neutral","I wonder if @Apple OSX will get built-in @Twitter @support like iOS5. That would be very helpful at the moment."
"126197405015220225","neutral","The four American companies that have come to define 21st-century on the verge of war. @Amazon @Apple @Facebook and @G…http://t.co/PxUlr5dw"
"126157019072835584","neutral","Notes for Jobs @Apple store in Palo alto downtown. http://t.co/4BJjfq4h"
"126141628372090880","neutral","POLL: http://t.co/9q2Er1w9 Q:R U pissed @Apple banned this video? #Apple #iPhone4S #Siri #F8ball"
"126125830094061568","neutral","You know you've gone @Apple overboard when you misread a @Yelp review as ""iPad Thai."" #fb"
"126110863550717952","neutral","The new @apple #find my friends app is great.... except the part where you have to log in everytime. Get back to me when this is changed..."
"126106914684796928","neutral","got the new @apple update"
"126104244402126848","neutral","@Apple why no Macbook mirroring onto AppleTV via #Airplay?"
"126094029015355392","neutral","POLL: http://t.co/Wu6EsvT5 Q:Should @Microsoft consider making its own hardware for #Windows like @Apple does? #Microsoft #Windows #Appl ..."
"126087892580827137","neutral","@APPLE freaks is Siri available for Iphone 4 yet?"
"126072051118260225","neutral","Saw that @apple is covered with msgs 4 steve jobs. Nice to kno ppl r still saying #thankyousteve"
"126065983138955265","neutral","@SteveJobs : @Twitter overwhelmed by reaction to @Apple founder's death - Telegraph http://t.co/tqF6pjf5"
"126055880394420224","neutral","In front of the @apple store. So many blue shirts I feel like I'm at a smurf reunion. #iPhone4S"
"126049560878526464","neutral","Hey @apple why is Siri not available for the Mac?"
"126040050441011200","neutral","iPhone 4S First Weekend Sales Top Four Million: http://t.co/Dm4acTYv via @Apple themselves. Big sales for the new phone."
"126019432194650113","neutral","@brady I am surprised @apple did not think of/anticipate that......"
"126014643826208768","neutral","@apple @internode #icloud #ios5 #piracy omg no wonder ive used all my downloads!!"
"126012833128390656","neutral","@hanrahan52 @apple Don't say things you can't take back, Joel."
"126010471202566144","neutral","@apple @appstore @mac @iOs @Ipad @siri Will siri be available for iPad 2?"
"126006349959135232","neutral","The great tech battle ft @facebook @amazon @apple and more http://t.co/ws4lWWXy via @fastcompany"
"126001758853009409","neutral","Do people loved Steve? Check out this photo from @Apple store http://t.co/jIqBGghC"
"125994518989385729","neutral","Head to our FB page for a link to the @Apple Community Support Page detailing how to turn off #newsstand auto renewal.

http://t.co/65HPp0tu"
"125991449455104000","neutral","@learmonth @Cue improves iMessage + engages @Apple content partners' customers better http://t.co/hhkvlwFB with social activity messaging"
"125989009091592192","neutral","@Apple buried the ability to manage #newsstand subscriptions under App Store Settings. This is inconvenient at best."
"125980676653723648","neutral","@pkedrosky @apple I am just waiting for my conf email from iCloud."
"125969677997453312","neutral","Over the weekend, @Apple sold more than 4,000,000 iPhones. That’s about 16 iPhones sold every second."
"125963773176582144","neutral","gulp...@Apple sells 4 million iPhone 4S in 3 days - Yahoo! Finance http://t.co/Zv7DXrIA via @YahooFinance"
"125958702455988225","neutral","This!!!!!! RT @DennieB_15 👦👧👩👨👶👵👴👱👲👳👷💂👸👮..... Um why No black people❔❔❔@Apple"
"125950941349421057","neutral","Hey @Apple - need more servers for Siri traffic?  I'm sure Google can help you out with that..."
"125943115449253888","neutral","RT @bsdalton: @apple underplayed the power of the iPad via @mitchjoel &lt;yup #SOCAPac11"
"125939862078619648","neutral","#Siri I could have done with out its not that great #iPhone4S I hear the #iPhone5 is coming out #2013 @apple.inc"
"125935636300570624","neutral","RT @TravisDommert: Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to innovati ..."
"125930143066759169","neutral","@Apple very disappointed Hogwarts not choice on world clock on iPhone"
"125927530761953281","neutral","IHS: iPhone 4S shows key design and component changes. http://t.co/Y3Mali6y  @apple #apple #iphome4S #ios5"
"125922989844856833","neutral","RT @jldavid: iPhone 4S First Weekend Sales Top Four Million: http://t.co/O7zqnY7K (via @apple)"
"125920721200361472","neutral","Video: SIRI also gets angry. http://t.co/Xx1chZbN  @chrisvoss @apple #apple #siri #iphone4S #Ai"
"125917174618525696","neutral","iPhone 4S: Setup SIRI for your Tweets. http://t.co/fZ216OiJ @apple #apple #iphone #siri"
"125908946702696448","neutral","@apple So why is Siri only available on the iPhone 4S ?   - http://t.co/QZuNgyLW"
"125882473312817152","neutral","Steve's last Design is apparently the @apple #apple #iPhone 5 | http://t.co/DIfQTmwm"
"125859488728236032","neutral","@Mommy_gaga,  #Win an @Apple iPod Touch and get the @Pampers Hello World Baby Memories App! http://t.co/qEATNMpI #PampersHelloApps"
"125828984293425152","neutral","ok it is back @iphone @apple"
"125821218258550784","neutral","@paulbentleymelb @apple I think they call that profit-making 'genius'"
"125803571601080320","neutral","RT @MarcMonster: Siri keeps trying to send me to escort services....is that legal? @Apple"
"125792107930714113","neutral","@Apple's #Siri is great but #Google #Android always had that functionality youtu.be/gGbYVvU0Z5s #justsaying"
"125725274317914112","neutral","@boothelk did you know the first @apple home computer to use a mouse was called 'the lisa' ??"
"125698733768843264","neutral","@HTC vs @Apple who winning"
"125692845054115842","neutral","Watching @cotmtulsa webcast on Joseph  from my iPad on my @apple TV. I love technology. http://t.co/mpBZyl72"
"125677838295764992","neutral","I just told my @apple 4S she was a stupid bitch and her reply was if you insist #lol"
"125665930339565568","neutral","@NoVaTyler I lost a lot that I paid for @apple @WordsWFriends etc! #nothappy oh well, poop happens"
"125660067482697729","neutral","@nansen @apple I have not heard of that. Hubby had no problems- I have not done it yet."
"125642161659199488","neutral","@Apple, why do you have such a beef with @Windows?  #cantwealljustgetalong"
"125638955952640000","neutral","@Reddclay81 now that were done prasing @Apple 's #iOS5

Everyone go subscribe to notsosuperpro! #shamlessselfpromotion"
"125631556051140608","neutral","Dear @apple, yesterday you sucked. Today you're awesome! Thanks LP Apple store, crash and burn mich ave store."
"125625630254567424","neutral","How much do @Apple’s factories cost? | asymco http://t.co/GH0tvqMO"
"125614951787266048","neutral","Can someone explain to me how the hell iMessage differs from a text message? @Apple #fb"
"125595441562783744","neutral","@apple How much is the student discount on the MacBook Air in Canada? Your reps have said both $50 and $100. Which is it? Thanks! #laptop"
"125588587180863489","neutral","@Apple store dude ""i hear an accent where ru from?"" me ""no from ct, but ur not 1st 2 tell me that"" dude ""maybe its... http://t.co/93Ztje8p"
"125581280430669824","neutral","Oops! Apparently @apple is some handle-squatter. Tweetbarassment."
"125541112491425792","neutral","@apple Give Siri back!"
"125496516000485376","neutral","SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator - Posts on Twitter"
"125457535951060993","neutral","@msantram I want @apple to integrate Siri with @Quora."
"125425087800291328","neutral","@rjpittman Why you won't use your @apple account."
"125410153196560384","neutral","Dear @Apple iMessage client for desktop please :)"
"125398813543374848","neutral","Our trip to SF and Silicon Valley is about to end. Visit @Apple HQ is one of the final stops. http://t.co/ikoOqdoc"
"125368381728763904","neutral","Still a line @apple store Hillsdale mall #94402 http://t.co/wzVxNz8E"
"125360877359742976","neutral","Dear @apple, as a hoh/deaf user, can you please add options for stronger and longer vibrate for #iphone4s ? Thank you! #hoh #deaf #ally"
"125350537821569024","neutral","@robcollingridge @Apple @Google Been looking at Samsung ChatON tonight, very promising. Integrated with key apps http://t.co/DZsGPhqt"
"125336798690942977","neutral","http://t.co/CvEKdOIQ line at @Apple northpark #dallas mall. #4GSiPhone"
"125326760769372160","neutral","when is @apple gonna update the fact that i can't see emoji on twitter for mac?"
"125317541504626688","neutral","#SaturdayCute: Shit That #Siri Says. @Apple designers knew what people were going to ask the new digital assistant... http://t.co/Ecji1iIo"
"125312357797863425","neutral","RT @MyMelange: Wall to wall people, security and a huge line outside just to get in the @Apple store.  http://t.co/i1khkgJm"
"125283873331494913","neutral","@samsung and @apple never rest as they battle in court yet again over tablets.(not the pills)"
"125266503657472000","neutral","@xwordy iCloud was new; I didn't need weather or stocks but they were there pre #ios5 so I'm not hopeful that this will help @apple"
"125250721280040961","neutral","And @Apple I still have an old MBP from 2006 which I use - which can't run #Lion, I still like to sync it!"
"125244798671142912","neutral","@notleifgarrett @apple wished their on hold music played ""Pictures of You""."
"125193298624258049","neutral","@tvnewschick @apple Oh no! Why not?! I want it to be love-love-love! It's a lot of dough to spend otherwise..."
"126362562865528832","neutral","@LennyDubz you do know that @apple is not the company. and why u blasting me on #twitter???"
"126164921485492224","neutral","@Twitter CEO @DickC on @Apple, Privacy, Free Speech and @Google; Far From IPO http://t.co/ztq9Sx7x"
"125992545552576512","neutral","Perry ricks @Apple @Lenox http://t.co/9kYgOvB1"
"125695094836826112","neutral","@heidiknyc @apple @Badog420 Cute dinner when ur back from shanghai xx"
"125336882862231552","neutral","Find more the best Maytag Washer Control Board deal.Check pric http://t.co/SNdkAg3e@Best @Apple @Peeler"
"125232405517844481","neutral","@chriswglowe @apple @gadgetlab you can tell me tonight ;-) cracking open the vodka tonight if you fancy ?"
"126534770095169536","positive","Took me months to decide, but tonight I have chosen #google over Amazon S3 for image storage solution."
"126534201880219648","positive","RT @spacecanard Today's the Day. ICS &lt;3 #android #google #samsung"
"126534020367519744","positive","The new Nexus looks good! UI feel a bit confusing but I guess Android users are ok with that! Now, try it :) #Google #android #nexusprime"
"126533948925952000","positive","Very nice trivia game by #Google. Helps you use their search better http://t.co/ikN087ZE"
"126533885109600256","positive","Very nice trivia game by #Google. Helps you use their search better http://t.co/c5Tu3dZK #fb"
"126533562781544448","positive","Cant build a website. Get a #Google website #Free ! http://t.co/7qUy4uOU"
"126533349727666176","positive","#Android ICS is looking pretty good. Not quite sure if its worth the 4.0 numbering leap. #google"
"126533268119109632","positive","@Tita_Ramos #Google it =)"
"126533166352699392","positive","RT @p1j Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/MTu7tGx7   #android #google #nexus #BigMAMA"
"126532897715929088","positive","Me too RT @MohamedG: Exciting day, It's Ice cream Sandwich day ;) #Google #Android"
"126531552367751169","positive","WOW the new #Google #Nexus is just beautiful. totally gonna boost google's market share in the smart phone market."
"126531180907601920","positive","hahaha integrated data usage manager... in sucha brilliant way, sleek design, superb and I'm only watching videos LOL #Google"
"126530945976238080","positive","I fancy an Ice Cream Sandwich #google #android. Wonder it will works on my HTC Desire?"
"126530924576907264","positive","Google Ice Cream Sandwich - sounds yummy!  What do you think? http://t.co/gMsgXcq8
#google #Android #ice cream sandwich"
"126530807891374082","positive","#Google Me!!!!!!!!"
"126530189579649024","positive","Exciting day, It's Ice cream Sandwich day ;) #Google #Android"
"126530027939569665","positive","Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/mSWX6Eo6   #android #google #nexus #BigMAMA"
"126529770778411008","positive","@Bla1ze I was referring to #Google & #Icecreamsandwich. It looks amazing. What imo android was missing. I ... http://t.co/rE4nLZgI"
"126528982807089152","positive","http://t.co/QV4m1Un9 Forget the phone.. Nice UI. Liking the Scroll Feature #android #google #nexus"
"126528804192653312","positive","#Google has finally unveiled the much awaited #Android OS Ice Cream Sandwich & it sure looks good! http://t.co/sNL38EM1"
"126528264117293056","positive","#google Finally!! All searches for logged in users will be on https! http://t.co/RaUeRrtF"
"126526219587039233","positive","#RIM should really take an in debt look at #Google's strategy... They released the #NDK for #Icecreamsandwich 3 HOURS after release. #ics"
"126525469897146368","positive","RT @vattam: Man! I've fallen in love with Galaxy Nexus! #google #samsung #galaxynexus #android"
"126525368860540928","positive","When in doubt... #Google it!!!"
"126525172969766912","positive","[GReader Share] Five Reasons Why Google is Winning the War in Photosharing  http://t.co/coQCLb9R - #photography #fotografia #google+"
"126524301259194368","positive","RT @Assim99: Dear #Google, I want the Galaxy Nexus NOW. Please send it to me by email or something - I know you have the technology"
"126523731710443521","positive","RT @shagorikah: Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t. ..."
"126523530903953408","positive","Sorry #Apple #Google and #Samsung just made you look bad. #Android is king"
"126523525598162944","positive","Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t.co/JHdTYKCV"
"126522990585315328","positive","#Facebook power users 'have gone to #Google+ and #Twitter' - Telegraph http://t.co/vwCiOv1f Who are they? #socialmedia"
"126522810821644288","positive","Not impressed much with the new Android update. But good signs: a readable font, emphasis on design, and less nerdiness. #google"
"126522714713370624","positive","Video: #Google wallet, see the wow effect http://t.co/mcW78VtG"
"126522621251682304","positive","When I'm about to tweet something and I cant remember how to spell I go straight to #Google"
"126522262768726016","positive","Dear #Google, I want the Galaxy Nexus NOW. Please send it to me by email or something - I know you have the technology"
"126521286053724160","positive","#GOOGLE #ANDROID 4.0 out ;-) Available with #SAMSUNG nexus!"
"126520029410885632","positive","Maybe not the most efficient way to browse, but fun: #Google releases an Infinite Digital Bookcase http://t.co/X1qzeX7f by @MeghanKel"
"126519483752914944","positive","@jowyang it's difficult to pass up #google+ considering the social seo benefits of google+ vs facebook"
"126519329025040384","positive","Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/BZNy74Nn"
"126519123772588032","positive","I agree with @wellis68 that the ""Hangouts"" on #Google+ are friggin' awesome!”"
"126519017405030400","positive","http://t.co/Pl4ZeEvH - Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/BgKiMGJF"
"126518882939838464","positive","#google #galaxynexus #icecream great"
"126516779886456832","positive","Google Earth Helps Locate Salmonella Hotspots http://t.co/mcz9RSDf #google"
"126516304336257025","positive","#ThingsWeAllHate that person that acts like they know every fucking thing bitch you not #Google"
"126515760855134208","positive","#samsung galaxy nexus = orbital laser. #apple iphone 4s = wooden stick #google"
"126514474378203136","positive","/want http://t.co/srbm3V0K #Google #Nexus #Samsung #Galaxy"
"126513620686352384","positive","Ice Cream Sandwich u r really delicious Can ditch iPhone for u that's for sure. #Google launches #Android4 aka #IceCreamSandwich :)"
"126513526385819648","positive","#google+ (: lovin it"
"126513425043030016","positive","""Samsung and Google have closely collaborated to push the mobile experience forward. We are pleased to ... http://t.co/ecT8fYIA #Google+"
"126512728297844736","positive","RT @RoycinD: FINALLY ! Power + Volume = Screenshot. No more rooting required! #Google #ICS #galaxynexus"
"126512208451600384","positive","#Google #Nexus press conference http://t.co/2WV01o5v #slick"
"126511545160171520","positive","S/O to #google for getting me through high school and college....you are appreciated"
"126511426926944256","positive","iScream u scream v all scream #android #IceCreamSandwich. A job well done by #google and a major game changer in the #mobile #OS space"
"126511000907288576","positive","@immad_immad #google, always thinking ahead"
"126510977335300096","positive","@VentureBeat I like the #google virtual bookcase thank you for sharing"
"126510551789604864","positive","#Google's #IceCreamSandwich was revealed. I'm getting an #Android whenever I get a new phone, but I'm keeping my #iPhone for now."
"126509929619132417","positive","#Android #Google Ice Cream Sandwich Feature Closer Look - Roboto Type Face Is ""A Pleasure"" To Read http://t.co/DJsp2G5B #DhilipSiva"
"126509528287166464","positive","Fantastic work from #Samsung and #Google on the #GalaxyNexus superphone and the new #Android #ICS. Very impressive."
"126508433582211072","positive","I just add my profile on the #Google+ WebGL Globe project. Add yours ! http://t.co/lpuc3xot vía @AddThis"
"126508393203642368","positive","... I think I should work for #MelaleucaTheWellnessCompany ... Probably the best company to work for .. oh and #Google"
"126507456019968000","positive","i love #google"
"126507105023819776","positive","#Google is the best invention ever!!"
"126506850781888512","positive","Can't wait for Ice Cream Sandwich. http://t.co/RtDzjq2U #android #google"
"126506410195431424","positive","i need a hookup, stop teasing me #google http://t.co/07YR58wL i want the new #nexus"
"126506064387637249","positive","well.....#google's #icecreamsandwich and new accompanying phone are, as usual, neat, but nothing ground-breaking"
